#{"t_start": 1707456389.701312, "env_id": "None"}
r,l,t
-12.737775,50,362.099653
-12.529465,50,363.382573
-13.407756,50,364.112539
-11.741708,50,364.361127
-11.449235,50,364.734127
-12.615095,50,365.097069
-13.077676,50,365.33886
-8.994443,50,366.066215
-12.057629,50,366.429833
-14.348593,50,366.792857
-9.602901,50,366.906265
-12.494297,50,368.435777
-11.695726,50,368.681167
-7.139038,50,369.050092
-11.773055,50,369.416148
-8.793836,50,369.65999
-9.376432,50,370.016578
-16.343411,50,370.255557
-12.416763,50,370.62027
-11.329224,50,371.220217
-11.570494,50,372.517364
-14.61888,50,373.952029
-9.488898,50,374.319653
-7.52983,50,374.569922
-14.393432,50,374.933639
-12.270803,50,375.292001
-8.245701,50,375.531658
-11.103901,50,375.892756
-12.922297,50,376.252345
-11.772937,50,376.728559
-8.369208,50,377.080709
-11.198959,50,379.085576
-12.533221,50,379.21055
-13.879786,50,379.456636
-8.664096,50,379.575164
-9.114066,50,379.81442
-14.218762,50,380.055688
-13.641261,50,380.417257
-12.245889,50,380.65674
-9.800365,50,381.01555
-6.998696,50,381.247591
-14.228017,50,381.603035
-12.988551,50,383.976547
-11.211598,50,384.105197
-15.400613,50,384.228975
-10.515481,50,384.34831
-10.00893,50,384.708714
-19.759635,50,385.067664
-12.075947,50,385.308299
-11.478263,50,385.547815
-9.498592,50,385.903945
-13.338968,50,386.134956
-11.952344,50,388.391036
-15.756219,50,388.520941
-10.924057,50,388.643894
-11.340977,50,388.76417
-11.223823,50,388.885249
-12.01664,50,389.245842
-9.850588,50,389.365359
-10.874067,50,389.486558
-8.664118,50,389.836356
-10.749085,50,390.186786
-10.831659,50,392.585122
-9.010619,50,393.687634
-13.904124,50,393.810267
-15.240329,50,394.768839
-13.803481,50,395.128264
-11.513397,50,395.243798
-11.656947,50,395.358893
-10.418704,50,395.596852
-10.823789,50,395.71173
-9.650698,50,395.82269
-13.337919,50,397.102439
-13.381598,50,397.473775
-11.995842,50,397.71615
-8.937083,50,398.317407
-13.264176,50,398.672704
-12.797232,50,399.032202
-13.247396,50,399.749358
-15.014923,50,399.869628
-16.668619,50,400.228554
-11.703754,50,400.586732
-9.897792,50,400.698591
-10.483444,50,402.004672
-12.306398,50,402.247923
-11.918073,50,402.608858
-12.493673,50,402.841894
-8.812832,50,403.200551
-10.250184,50,403.561508
-11.70813,50,404.166012
-13.844792,50,404.40876
-15.687044,50,404.895467
-11.330394,50,405.253211
-11.627726,50,406.895503
-13.019731,50,407.017687
-15.245319,50,407.134921
-8.008572,50,407.496487
-6.928249,50,407.732873
-10.854127,50,408.093122
-9.688591,50,408.328647
-9.300502,50,408.692405
-8.364801,50,409.174244
-16.377807,50,409.288354
-10.487167,50,411.415403
-11.854794,50,411.540617
-11.06088,50,411.661817
-12.649933,50,411.780799
-14.000892,50,412.134922
-10.238863,50,412.253144
-15.282021,50,412.372451
-8.702932,50,412.732974
-9.061453,50,412.85219
-9.862046,50,413.203452
-13.027667,50,416.065336
-12.935732,50,416.555209
-10.081986,50,416.916097
-11.125264,50,417.275348
-12.056664,50,417.630393
-11.489305,50,417.750616
-11.527251,50,417.870517
-10.121133,50,417.990375
-13.804914,50,418.109982
-6.775066,50,418.342248
-13.654643,50,418.697154
-12.14625,50,420.488768
-13.006452,50,421.215634
-15.720229,50,421.578751
-11.066097,50,421.932728
-8.024117,50,422.053356
-8.921717,50,422.409105
-10.703384,50,422.525031
-7.483816,50,422.640342
-6.887647,50,422.996269
-12.372831,50,423.1077
-13.252259,50,424.400168
-9.603538,50,424.761154
-8.60076,50,425.00052
-8.958426,50,425.958344
-13.459586,50,426.199789
-10.965134,50,426.325982
-10.089347,50,426.565446
-11.645764,50,427.169758
-8.145172,50,428.108446
-11.744552,50,428.219705
-11.694889,50,428.915771
-14.838254,50,429.278795
-9.586855,50,429.517063
-10.882212,50,430.111533
-13.017486,50,430.468176
-9.951722,50,430.707291
-12.43294,50,431.070077
-9.701817,50,431.671733
-12.610865,50,432.030882
-9.620055,50,432.629633
-13.742858,50,434.047719
-10.603289,50,434.405849
-10.646049,50,434.766445
-12.478596,50,434.999816
-11.157702,50,435.597551
-5.018756,50,435.957369
-13.000112,50,436.799154
-11.16516,50,437.167339
-10.142389,50,437.525794
-12.097553,50,437.877043
-11.882932,50,438.229969
-9.564018,50,439.770001
-10.359405,50,439.890358
-10.903629,50,440.004703
-13.295884,50,440.120628
-10.987889,50,440.239875
-9.136266,50,440.480294
-12.911999,50,440.722143
-11.191295,50,441.078296
-15.415037,50,441.309951
-14.296366,50,441.669992
-9.760263,50,443.926836
-16.214131,50,444.046393
-8.651329,50,444.400643
-11.984844,50,444.757838
-11.983322,50,445.116378
-8.01594,50,445.236739
-11.184441,50,445.715812
-10.790747,50,445.83095
-8.233503,50,446.18837
-12.364791,50,446.55019
-10.737152,50,449.542714
-6.581946,50,449.660506
-11.827854,50,449.775723
-12.272217,50,449.888191
-11.713196,50,450.246763
-11.794135,50,450.365443
-12.525347,50,450.485504
-10.955989,50,450.60555
-12.058681,50,450.722374
-10.470453,50,451.083471
-11.074623,50,452.502722
-11.537398,50,452.86716
-10.896358,50,453.465767
-12.752399,50,454.066013
-15.158049,50,454.435958
-12.044223,50,454.918072
-12.740256,50,455.037068
-9.974273,50,455.392773
-9.401694,50,455.750858
-9.909896,50,456.114363
-13.219603,50,456.233799
-10.786129,50,458.138851
-15.550531,50,458.741301
-12.279898,50,458.978615
-14.145874,50,459.343002
-14.702828,50,459.466483
-15.121938,50,459.589485
-12.019744,50,459.708622
-13.634187,50,459.826672
-8.304163,50,459.945799
-12.336959,50,460.065811
-11.208175,50,461.119754
-9.717219,50,461.600637
-14.640068,50,461.716187
-12.687168,50,462.076354
-14.079802,50,462.19637
-10.254658,50,462.316466
-12.134697,50,463.036322
-10.590993,50,463.274686
-13.408587,50,463.880908
-13.616843,50,464.242407
-15.195211,50,466.624892
-12.994552,50,466.985735
-13.278481,50,467.223633
-10.579623,50,467.46287
-8.943275,50,467.582927
-11.476445,50,467.942469
-11.82225,50,468.541445
-14.549971,50,468.778614
-13.673757,50,469.140274
-12.059825,50,469.499121
-12.770613,50,471.503722
-8.978731,50,471.621088
-12.839774,50,471.73857
-13.127366,50,471.860043
-11.893757,50,471.978442
-11.932215,50,472.097056
-12.973913,50,472.454039
-15.508017,50,472.56951
-11.407402,50,472.690437
-10.66596,50,473.051656
-13.246111,50,473.166987
-15.130757,50,475.043729
-10.449972,50,475.401824
-11.903432,50,475.759949
-7.705032,50,476.241429
-12.657805,50,477.559638
-12.996771,50,478.159099
-7.713001,50,478.399033
-11.25719,50,478.517718
-13.563494,50,478.638857
-14.050947,50,478.760004
-11.022612,50,479.57012
-9.627441,50,479.931283
-12.68966,50,480.169389
-9.381845,50,480.769078
-11.473864,50,481.247288
-10.382859,50,481.606195
-12.379253,50,481.725674
-13.13176,50,482.3262
-11.338157,50,482.685665
-10.167263,50,483.404489
-9.107673,50,484.568091
-13.516492,50,484.685238
-12.952349,50,485.048589
-14.185359,50,485.410927
-9.794124,50,485.65398
-13.958799,50,486.250618
-10.287695,50,486.85468
-13.291556,50,487.823424
-11.452983,50,488.666012
-14.699716,50,488.788723
-12.994507,50,489.711756
-10.836873,50,489.831981
-15.938494,50,489.951775
-13.527926,50,490.075809
-9.404888,50,490.196127
-13.848045,50,490.314167
-12.663204,50,490.559706
-10.426157,50,490.923795
-7.299344,50,491.524681
-10.627831,50,491.762779
