#{"t_start": 1707495229.4747458, "env_id": "None"}
r,l,t
-0.116379,50,431.59387
0.964001,50,432.834614
1.464586,50,435.415538
1.4,50,435.577018
-2.016332,50,435.734108
-2.810631,50,435.889489
-1.497217,50,436.289634
-2.818738,50,436.445084
1.560239,50,436.598157
1.537791,50,436.755617
-2.650469,50,436.910464
2.940619,50,437.071939
-2.433392,50,440.48778
-3.122237,50,440.881085
2.35679,50,441.276827
-2.089182,50,442.356791
2.065915,50,442.746437
0.456623,50,443.131632
3.010217,50,443.517041
-2.260306,50,444.366282
-2.159739,50,444.76334
-0.784321,50,445.163653
0.963614,50,448.316959
2.382271,50,449.191664
1.773135,50,449.710841
2.511244,50,450.350947
1.612615,50,450.869184
-1.451349,50,451.866877
-3.609343,50,452.262772
-1.281768,50,452.780213
-3.392594,50,453.053949
0.212824,50,453.21409
-0.031657,50,454.344469
-1.393762,50,454.620152
1.714756,50,454.775818
-2.526826,50,455.170569
-1.757096,50,455.932864
2.070412,50,456.570518
0.313555,50,456.970884
2.381,50,457.855832
1.522055,50,458.01658
-1.939308,50,458.178565
-0.970646,50,459.057249
-2.729859,50,459.21028
0.564018,50,459.365011
1.541685,50,459.519441
3.499615,50,460.281013
-2.312308,50,460.679783
-2.109679,50,461.07684
0.76647,50,461.842597
2.421366,50,462.594123
2.081298,50,462.991438
-2.362877,50,463.394925
-1.725846,50,464.979907
1.211517,50,465.376682
0.755429,50,466.374549
-1.553862,50,466.774305
2.012206,50,467.302208
-1.024224,50,467.705307
-5.720383,50,468.470777
3.179469,50,468.630682
-2.13395,50,468.787991
1.69193,50,468.949611
-1.608213,50,470.275025
-3.513773,50,470.432153
0.759742,50,470.588021
-5.692955,50,470.864639
1.890528,50,471.26618
-2.021371,50,471.660328
-2.545337,50,472.542111
2.648059,50,472.815033
-2.57451,50,473.209157
-0.943339,50,473.612749
-0.579045,50,477.297364
-1.875355,50,477.692441
0.150147,50,477.966468
-0.249411,50,478.122222
0.912092,50,479.123019
-1.041621,50,479.52186
-1.634674,50,479.922257
0.594923,50,480.204692
-8.005935,50,480.820407
2.014266,50,480.976157
2.609474,50,483.022393
-0.283021,50,483.416489
-0.890874,50,483.812524
-1.755807,50,484.207998
2.064893,50,484.947669
-1.41831,50,485.567255
-2.102829,50,485.953438
-6.361909,50,486.570134
1.665103,50,487.187256
0.943259,50,487.943992
-0.486483,50,488.709478
1.445679,50,492.947864
2.766244,50,493.223766
1.532711,50,493.858182
-3.251646,50,494.252701
1.264757,50,494.772546
0.710548,50,495.407221
-1.37973,50,495.801788
-2.83311,50,496.677819
-6.109612,50,497.069465
-0.0725,50,497.23193
2.74424,50,498.316653
-1.17912,50,499.308716
-2.151109,50,499.703245
1.143273,50,500.105722
1.036987,50,500.51266
-2.782365,50,500.91894
-3.693308,50,501.804507
0.612329,50,502.208846
1.727988,50,502.361934
-2.138081,50,502.763227
-1.271939,50,504.627008
-1.188467,50,505.622966
-2.614449,50,506.950581
0.169606,50,508.270298
1.396383,50,508.660691
0.951804,50,509.048771
-2.992377,50,509.434358
1.702608,50,509.819708
1.737939,50,510.205761
1.20057,50,511.058913
1.145809,50,514.077538
-2.910178,50,515.195132
1.708673,50,515.59059
-1.705536,50,516.349174
-3.208763,50,516.747626
0.962138,50,517.387599
1.524466,50,517.783503
1.355294,50,518.537649
-1.543238,50,518.694959
0.444475,50,518.852783
0.395948,50,519.020474
-6.147923,50,522.126064
0.070917,50,522.652101
0.921365,50,523.056053
2.130106,50,523.820055
1.90409,50,523.982972
0.534483,50,524.137973
2.514627,50,524.290709
-0.185817,50,524.44546
1.360897,50,524.603899
-4.643845,50,524.767372
1.827321,50,527.181069
0.539352,50,527.709602
1.114929,50,528.113431
-1.936467,50,528.508186
-3.231539,50,528.905713
-5.707773,50,529.184026
-2.114469,50,529.700762
-2.789882,50,530.09763
1.083415,50,530.256917
2.275849,50,530.418845
-2.862199,50,532.704827
-2.315628,50,533.103815
-0.325467,50,534.227898
1.134696,50,534.394523
1.7573,50,534.551012
1.524269,50,534.709618
2.045943,50,534.863939
2.052997,50,535.020797
1.31432,50,535.421715
1.145117,50,535.948375
2.146838,50,538.380411
2.041914,50,538.771799
-5.551719,50,539.166618
0.236426,50,539.692538
2.160172,50,540.573994
1.000362,50,541.091075
-1.800993,50,541.246502
1.305526,50,541.404878
1.931489,50,541.563201
0.276089,50,541.724246
1.977736,50,542.12587
2.436581,50,545.004908
1.680769,50,545.387902
2.853576,50,545.770614
-2.515191,50,546.620609
0.586796,50,547.012603
0.360795,50,547.168641
-1.058043,50,547.564498
-2.547584,50,548.207734
-1.411487,50,548.608974
-1.160885,50,549.693383
-2.315805,50,552.587857
0.556105,50,552.74232
-1.794107,50,553.259543
-1.577831,50,553.654664
0.964305,50,554.053317
1.035218,50,554.8108
-2.386492,50,555.084777
0.396583,50,555.485277
2.084216,50,556.007636
1.449065,50,556.769013
1.35252,50,557.981561
-4.247667,50,558.135126
1.934812,50,558.535392
1.805627,50,559.172413
1.356835,50,559.809877
1.537714,50,560.572266
1.740709,50,561.339299
1.590625,50,561.74003
0.437888,50,562.263928
-0.9378,50,562.544282
-3.293991,50,565.500975
0.18604,50,565.895357
-2.047777,50,566.533027
2.50798,50,566.809017
2.456547,50,567.446454
3.02153,50,567.848849
-4.631842,50,568.244229
2.093475,50,568.633917
0.524755,50,569.154771
0.406587,50,569.316274
2.100521,50,569.598238
1.737807,50,572.844669
0.892628,50,573.12328
1.676586,50,573.519011
-2.084005,50,574.035136
0.727143,50,574.191743
2.280285,50,574.345475
1.320038,50,574.499738
0.151833,50,574.661196
1.451565,50,574.824423
2.28806,50,575.587712
0.535206,50,578.64593
2.353916,50,579.042508
0.85436,50,579.800533
2.961048,50,580.195656
1.720629,50,580.354265
1.412546,50,580.753538
1.531944,50,581.148354
1.061493,50,581.911254
-1.306333,50,582.313017
-2.488276,50,583.556215
1.031322,50,585.718235
-1.122516,50,586.238984
-9.64527,50,586.633413
1.531351,50,587.028497
1.76191,50,587.423802
0.899888,50,587.821191
2.003331,50,588.462522
2.276342,50,589.094899
-2.297413,50,589.951352
1.583137,50,590.343529
1.47395,50,592.386887
2.486457,50,592.78624
-2.170599,50,593.554545
1.687106,50,594.310681
1.435953,50,594.928141
1.00638,50,595.548354
1.551724,50,595.700352
-6.740751,50,596.098317
1.57354,50,596.259096
2.768666,50,596.419582
3.278865,50,596.5812
0.442575,50,598.87001
2.011571,50,599.506528
2.004529,50,600.361811
0.91772,50,600.637086
-3.173324,50,601.151829
2.838463,50,601.549783
-1.438812,50,601.705396
-1.73275,50,602.108525
2.308032,50,602.511757
1.478338,50,602.791115
-1.221531,50,606.485835
-2.669975,50,606.767203
-0.155662,50,606.925576
1.021974,50,607.079652
1.226307,50,607.235345
0.941177,50,607.391382
-0.103617,50,607.548137
-0.592058,50,607.709962
-3.474675,50,607.876639
2.190867,50,608.638988
2.458745,50,612.104546
1.062068,50,612.386901
1.971319,50,613.028316
0.943489,50,613.184639
1.331761,50,613.579861
1.060252,50,614.338839
3.176968,50,615.332788
2.06464,50,615.736827
3.16484,50,616.265321
1.028296,50,616.9132
