#{"t_start": 1707444019.3517985, "env_id": "None"}
r,l,t
0.167106,50,373.799244
4.545329,50,374.31075
2.945856,50,374.573062
3.748004,50,374.713375
4.207926,50,374.84864
0.07665,50,374.979282
0.524531,50,375.352801
4.041532,50,376.96059
4.224169,50,377.694567
1.429051,50,378.072143
3.814846,50,378.69629
1.203355,50,379.322804
4.870901,50,379.708838
3.69939,50,379.972695
-1.175036,50,380.115218
2.797145,50,380.488109
-0.631329,50,380.860265
-1.042852,50,380.990935
2.835201,50,382.232364
0.770436,50,382.490872
2.585184,50,382.881199
4.708498,50,383.270422
2.243819,50,383.658084
3.57914,50,384.645982
3.502707,50,385.026439
2.892897,50,385.405971
4.724243,50,385.543744
4.146504,50,385.915411
1.770981,50,387.774538
4.31062,50,388.156661
0.522047,50,388.549611
3.306696,50,389.549435
2.833554,50,389.941658
3.528689,50,390.331852
2.941165,50,390.703955
2.546903,50,391.075103
4.801096,50,391.207249
2.52397,50,391.577096
3.39541,50,393.666159
4.21617,50,394.41595
3.111535,50,394.929949
1.573648,50,395.435644
2.251491,50,395.819111
2.446075,50,396.204336
3.090363,50,396.457782
0.42006,50,396.591016
5.2949,50,396.718246
2.15491,50,397.090646
3.958381,50,400.012158
3.434641,50,400.153818
1.39363,50,400.539441
0.151666,50,400.931226
2.913744,50,401.558697
3.433134,50,401.69555
3.139137,50,401.828398
2.742223,50,402.316259
3.319719,50,402.686579
-0.706479,50,403.057338
5.0623,50,405.520468
2.707222,50,406.023967
4.003381,50,406.291505
-0.301613,50,406.437313
1.063586,50,406.581962
3.15583,50,406.721111
3.661481,50,406.852713
4.602338,50,406.984631
3.785591,50,407.35423
3.208528,50,407.482343
4.821721,50,407.613708
2.14828,50,411.035542
3.796694,50,411.426989
3.966378,50,411.69295
1.907456,50,411.840202
4.045485,50,412.219151
3.228996,50,412.349472
3.523618,50,412.483202
3.942163,50,412.613881
3.812267,50,412.98236
-1.334234,50,413.111136
4.460373,50,414.47928
4.207788,50,414.867147
2.572201,50,415.256709
3.115128,50,415.653732
4.220883,50,416.639924
3.258331,50,417.381785
3.398955,50,417.758483
3.341871,50,418.014834
4.550606,50,418.144819
3.460069,50,418.276663
3.194472,50,420.36585
-4.718814,50,420.755115
2.438035,50,421.502102
4.141093,50,421.889797
3.867398,50,422.143704
2.393707,50,422.642908
0.151645,50,423.015758
-3.516801,50,423.274992
2.844037,50,423.407306
3.572005,50,423.538462
1.828744,50,425.64309
1.802742,50,426.394892
4.780963,50,426.665796
4.372358,50,427.047463
-2.004725,50,428.02463
3.154832,50,428.155472
4.822168,50,428.286208
2.113448,50,428.418759
1.081286,50,428.790416
1.187701,50,429.404169
0.095328,50,429.774364
4.968685,50,431.998987
3.804876,50,432.15009
3.68306,50,432.535941
2.594679,50,432.919124
3.114313,50,433.050049
3.564054,50,433.181
3.166854,50,433.311792
3.425876,50,433.684055
2.819214,50,433.814653
2.419593,50,434.064509
2.607417,50,436.533712
1.380025,50,437.048507
2.938381,50,437.43294
-2.868141,50,438.171162
0.031964,50,438.303538
-1.172927,50,438.434266
-1.377323,50,438.565734
1.20927,50,438.695514
0.781943,50,438.823649
-1.31836,50,439.192686
1.266484,50,441.104298
-5.883625,50,441.489745
2.165339,50,441.8722
2.034586,50,442.248973
0.858027,50,442.498312
-0.119478,50,442.74784
3.990452,50,443.120291
2.824029,50,443.495229
2.126578,50,443.865727
-1.255075,50,443.996647
2.096587,50,444.891908
2.576262,50,445.280049
3.717121,50,445.900804
4.986036,50,446.2828
3.52094,50,446.658853
-0.549371,50,447.03191
0.730042,50,447.64667
-0.472137,50,448.149806
3.431351,50,448.288002
3.357075,50,448.416704
-0.499321,50,448.546896
4.874711,50,449.825544
3.300903,50,449.967754
3.651125,50,450.22302
5.459811,50,450.594087
1.439647,50,451.083932
3.699263,50,451.576262
3.455664,50,452.184737
4.575264,50,452.555223
0.939616,50,452.924209
0.104048,50,453.415353
3.916916,50,454.990274
3.862939,50,455.133838
-0.397369,50,455.267806
3.212057,50,455.517379
4.576135,50,456.246528
0.51298,50,456.495811
2.949275,50,456.748687
2.227242,50,456.885769
