#{"t_start": 1707403902.77698, "env_id": "None"}
r,l,t
-13.52276,50,157.202362
-13.321357,50,157.617952
-15.237812,50,157.705295
-10.267595,50,157.769972
-15.249914,50,157.833656
-15.460958,50,157.89716
-13.825063,50,158.203321
-14.889333,50,158.266544
-12.106579,50,158.449948
-7.422188,50,158.873054
-12.732681,50,159.057079
-14.448348,50,159.240628
-13.029345,50,159.647
-10.973458,50,159.83046
-11.342325,50,160.013518
-14.351282,50,160.436927
-13.091277,50,160.743194
-10.426872,50,160.807126
-10.40506,50,161.24411
-13.987129,50,161.788149
-10.02697,50,161.971552
-11.530576,50,162.034277
-8.536478,50,162.571826
-9.489732,50,162.635688
-13.89905,50,162.698284
-10.124064,50,162.761875
-12.08441,50,162.82628
-11.14288,50,162.889353
-11.765159,50,162.953603
-14.419322,50,163.257577
-7.295191,50,163.320698
-10.097628,50,163.384723
-15.283139,50,163.800135
-9.662935,50,163.984454
-9.948977,50,164.048721
-11.219189,50,164.11195
-9.423015,50,164.176044
-14.02039,50,164.360241
-15.042598,50,164.544873
-15.656262,50,164.729057
-15.243535,50,164.912484
-9.484404,50,164.976116
-10.044721,50,165.740037
-12.366471,50,166.526229
-12.606436,50,167.189668
-7.536129,50,167.253254
-14.374601,50,167.316068
-12.195582,50,167.863881
-14.133848,50,168.047057
-13.390586,50,168.109803
-13.255809,50,168.173275
-10.351171,50,168.236684
-11.287533,50,168.300025
-13.141378,50,168.477397
-12.863462,50,168.783713
-9.017343,50,168.847564
-12.690943,50,168.911583
-12.545982,50,168.975715
-14.322694,50,169.039019
-12.628466,50,169.103328
-11.967215,50,169.166776
-14.999646,50,169.229795
-12.284391,50,169.292689
-13.498989,50,169.468829
-16.839064,50,169.776381
-10.183317,50,169.839752
-5.711606,50,170.024494
-13.363183,50,170.208267
-19.994431,50,170.271748
-10.105468,50,170.455747
-15.217685,50,170.639323
-14.03157,50,170.822895
-14.601049,50,171.249455
-10.947963,50,172.035906
-11.824331,50,172.339975
-13.060016,50,172.403578
-12.417974,50,172.70681
-12.602472,50,172.770013
-11.855188,50,173.194296
-12.363134,50,173.500613
-11.649975,50,173.563632
-11.145157,50,173.867568
-14.095338,50,173.929756
-9.425948,50,174.098018
-10.144665,50,174.169229
-10.699495,50,174.473322
-10.644143,50,174.535962
-15.24364,50,174.599726
-12.837626,50,174.662867
-8.916497,50,174.725814
-10.313972,50,174.788983
-10.323185,50,174.854388
-10.045735,50,174.918413
-7.329733,50,174.981482
-14.846663,50,175.159727
-9.73556,50,175.343611
-7.879305,50,175.527543
-8.668256,50,175.710912
-13.621018,50,176.015743
-10.144896,50,176.078671
-13.134554,50,176.142869
-10.808022,50,176.687281
-10.636711,50,176.749662
-6.891873,50,176.933172
-13.425118,50,177.696254
-9.288968,50,178.119785
-8.513338,50,178.66588
-13.381636,50,178.729325
-12.237091,50,178.792114
-12.743121,50,178.855774
-15.641056,50,179.282631
-14.367056,50,179.346395
-14.584471,50,179.410169
-13.018667,50,179.472126
-15.457153,50,179.647846
-10.780257,50,179.711965
-11.41087,50,179.775431
-13.588548,50,179.838296
-14.219839,50,179.904094
-8.28986,50,179.96783
-11.428687,50,180.033278
-9.306346,50,180.343287
-10.027186,50,180.409479
-14.498924,50,180.475559
-12.52963,50,181.243829
-11.700021,50,181.429574
-11.749226,50,181.616301
-8.929052,50,181.803106
-14.435001,50,181.988991
-11.105896,50,182.415372
-7.736752,50,182.962073
-9.953504,50,183.028759
-12.931734,50,183.695071
-8.258308,50,183.761581
-10.14337,50,184.188569
-12.557987,50,184.955011
-11.921773,50,185.019418
-10.102385,50,185.082949
-12.2448,50,185.145689
-10.105077,50,185.329415
-12.426654,50,185.393069
-11.362183,50,185.455439
-13.630168,50,185.518714
-13.92437,50,185.581124
-11.614729,50,185.645019
-11.656811,50,185.822573
-15.546821,50,185.885539
-13.479779,50,185.949101
-11.7928,50,186.013505
-13.158818,50,186.076295
-15.306745,50,186.139126
-9.45331,50,186.323327
-9.180262,50,186.509955
-13.226213,50,186.694051
-7.278102,50,186.757699
-14.165315,50,187.521481
-10.687166,50,187.705858
-12.757739,50,187.8897
-10.731361,50,188.314611
-13.314883,50,188.618268
-8.875281,50,188.681391
-17.207913,50,189.104346
-9.694516,50,189.290638
-9.93338,50,189.475613
-13.006999,50,189.659109
-12.428439,50,190.061977
-11.727785,50,190.126281
-13.694939,50,190.189735
-13.28881,50,190.252652
-15.294597,50,190.435929
-5.794737,50,190.61995
-14.367458,50,190.683254
-13.108519,50,190.747095
-12.709188,50,190.809667
-10.270479,50,190.873616
-16.229475,50,191.177555
-12.923701,50,191.46122
-8.971542,50,191.646848
-11.723826,50,191.830071
-12.224069,50,192.01403
-9.761821,50,192.198183
-10.911991,50,192.261072
-12.789735,50,192.444748
-8.852112,50,192.627794
-11.75308,50,192.922794
-16.877616,50,192.985887
-14.42155,50,194.353776
-11.735988,50,194.417283
-7.904816,50,194.600516
-13.240702,50,195.149442
-13.945325,50,195.332981
-11.352527,50,195.395643
-13.923344,50,195.458829
-11.553913,50,195.52214
-17.763719,50,195.585595
-14.172396,50,195.649721
-13.734153,50,196.283363
-12.511807,50,196.34638
-14.895628,50,196.639089
-12.667629,50,196.701662
-8.902239,50,196.764676
-14.568616,50,197.290666
-9.401071,50,197.354079
-9.858315,50,198.10802
-10.501858,50,198.631505
-13.263403,50,198.694023
-14.704915,50,199.670161
-14.190964,50,199.973989
-11.824342,50,200.037703
-10.043859,50,200.101073
-11.172522,50,200.887222
-12.074967,50,201.07044
-13.578182,50,201.373349
-14.362383,50,201.43631
-9.771803,50,201.859617
-12.259127,50,202.042984
-12.249221,50,202.226238
-9.073192,50,203.240379
-13.336555,50,203.425304
-7.568785,50,203.613106
-14.149876,50,203.796037
-13.177438,50,203.981874
-14.726694,50,204.164036
-10.785221,50,204.227125
-11.790437,50,204.771028
-17.311789,50,204.953928
-12.875612,50,205.016403
-11.229503,50,206.046938
